Lipid Name,Lipid Unique Identifier,Precursor m/z,Precursor Retention Time (sec),Identification Charge,LMP,HMP,cf,neutromers_to_extract,literature_n,Adduct,Adduct_cf
TG 15:0_18:1_18:2_al,TG 15:0_18:1_18:2_al_40.001,860.7692683,2400.0324,1,,,C54H98O6,3.0,,M+NH4,C54H102O6N
TG 15:0_18:1_18:2_al,TG 15:0_18:1_18:2_al_40.001,841.7508804000001,2400.0324,1,,,C54H98O6,3.0,,M+NH4-[H2O],C54H100O5N
PC 20:3_22:4_al,PC 20:3_22:4_al_35.941,860.6139081,2156.4618,1,,,C50H86NO8P,3.0,,M+H,C50H87NO8P
PC 20:3_22:4_al,PC 20:3_22:4_al_35.941,882.59585278,2156.4618,1,,,C50H86NO8P,3.0,,M+Na,C50H86NO8PNa
PC 20:3_22:4_al,PC 20:3_22:4_al_35.941,842.6033448,2156.4618,1,,,C50H86NO8P,3.0,,M+H-[H20],C50H85NO7P
PC 20:3_22:4_al,PC 20:3_22:4_al_35.941,864.58528948,2156.4618,1,,,C50H86NO8P,3.0,,M+Na-[H2O],C50H84NO7PNa
PC 20:3_22:4_al,PC 20:3_22:4_al_35.941,877.6404550999999,2156.4618,1,,,C50H86NO8P,3.0,,M+NH4,C50H90N2O8P
PC 20:3_22:4_al,PC 20:3_22:4_al_35.941,858.6220672000001,2156.4618,1,,,C50H86NO8P,3.0,,M+NH4-[H2O],C50H88N2O7P
SM d18:1_18:0_al,SM d18:1_18:0_al_35.378,731.6065710864191,2122.6588500000003,1,,,C41H83N2O6P,3.0,,M+H,C41H84N2O6P
SM d18:1_18:0_al,SM d18:1_18:0_al_35.378,753.588515766419,2122.6588500000003,1,,,C41H83N2O6P,3.0,,M+Na,C41H83N2O6PNa
SM d18:1_18:0_al,SM d18:1_18:0_al_35.378,713.596007786419,2122.6588500000003,1,,,C41H83N2O6P,3.0,,M+H-[H20],C41H82N2O5P
SM d18:1_18:0_al,SM d18:1_18:0_al_35.378,735.5779524664191,2122.6588500000003,1,,,C41H83N2O6P,3.0,,M+Na-[H2O],C41H81N2O5PNa
SM d18:1_18:0_al,SM d18:1_18:0_al_35.378,748.633118086419,2122.6588500000003,1,,,C41H83N2O6P,3.0,,M+NH4,C41H87N3O6P
SM d18:1_18:0_al,SM d18:1_18:0_al_35.378,729.6147301864191,2122.6588500000003,1,,,C41H83N2O6P,3.0,,M+NH4-[H2O],C41H85N3O5P
TG 18:1_18:2_18:2_al,TG 18:1_18:2_18:2_al_39.843,881.7579651000001,2390.5589999999997,1,,,C57H100O6,3.0,,M+H,C57H101O6
TG 18:1_18:2_18:2_al,TG 18:1_18:2_18:2_al_39.843,903.7399097800001,2390.5589999999997,1,,,C57H100O6,3.0,,M+Na,C57H100O6Na
TG 18:1_18:2_18:2_al,TG 18:1_18:2_18:2_al_39.843,863.7474018,2390.5589999999997,1,,,C57H100O6,3.0,,M+H-[H20],C57H99O5
TG 18:1_18:2_18:2_al,TG 18:1_18:2_18:2_al_39.843,885.7293464800001,2390.5589999999997,1,,,C57H100O6,3.0,,M+Na-[H2O],C57H98O5Na
TG 18:1_18:2_18:2_al,TG 18:1_18:2_18:2_al_39.843,898.7845121,2390.5589999999997,1,,,C57H100O6,3.0,,M+NH4,C57H104O6N
TG 18:1_18:2_18:2_al,TG 18:1_18:2_18:2_al_39.843,879.7661242000001,2390.5589999999997,1,,,C57H100O6,3.0,,M+NH4-[H2O],C57H102O5N
LPC 18:1/0:0_al,LPC 18:1/0:0_al_18.579,522.355157940104,1114.7151000000001,1,,,C26H52NO7P,3.0,,M+H,C26H53NO7P
LPC 18:1/0:0_al,LPC 18:1/0:0_al_18.579,544.337102620104,1114.7151000000001,1,,,C26H52NO7P,3.0,,M+Na,C26H52NO7PNa
LPC 18:1/0:0_al,LPC 18:1/0:0_al_18.579,504.34459464010394,1114.7151000000001,1,,,C26H52NO7P,3.0,,M+H-[H20],C26H51NO6P
LPC 18:1/0:0_al,LPC 18:1/0:0_al_18.579,526.3265393201041,1114.7151000000001,1,,,C26H52NO7P,3.0,,M+Na-[H2O],C26H50NO6PNa
LPC 18:1/0:0_al,LPC 18:1/0:0_al_18.579,539.381704940104,1114.7151000000001,1,,,C26H52NO7P,3.0,,M+NH4,C26H56N2O7P
LPC 18:1/0:0_al,LPC 18:1/0:0_al_18.579,520.3633170401041,1114.7151000000001,1,,,C26H52NO7P,3.0,,M+NH4-[H2O],C26H54N2O6P
TG 16:1_18:1_18:2_al,TG 16:1_18:1_18:2_al_39.853,855.7430731000001,2391.1643999999997,1,,,C55H98O6,3.0,,M+H,C55H99O6
TG 16:1_18:1_18:2_al,TG 16:1_18:1_18:2_al_39.853,877.72501778,2391.1643999999997,1,,,C55H98O6,3.0,,M+Na,C55H98O6Na
TG 16:1_18:1_18:2_al,TG 16:1_18:1_18:2_al_39.853,837.7325098,2391.1643999999997,1,,,C55H98O6,3.0,,M+H-[H20],C55H97O5
TG 16:1_18:1_18:2_al,TG 16:1_18:1_18:2_al_39.853,859.7144544800001,2391.1643999999997,1,,,C55H98O6,3.0,,M+Na-[H2O],C55H96O5Na
TG 16:1_18:1_18:2_al,TG 16:1_18:1_18:2_al_39.853,872.7696201,2391.1643999999997,1,,,C55H98O6,3.0,,M+NH4,C55H102O6N
TG 16:1_18:1_18:2_al,TG 16:1_18:1_18:2_al_39.853,853.7512322000001,2391.1643999999997,1,,,C55H98O6,3.0,,M+NH4-[H2O],C55H100O5N
LPE 18:2_al,LPE 18:2_al_14.612,478.292508444438,876.7452000000001,1,,,C23H44NO7P,3.0,,M+H,C23H45NO7P
LPE 18:2_al,LPE 18:2_al_14.612,500.274453124438,876.7452000000001,1,,,C23H44NO7P,3.0,,M+Na,C23H44NO7PNa
LPE 18:2_al,LPE 18:2_al_14.612,460.281945144438,876.7452000000001,1,,,C23H44NO7P,3.0,,M+H-[H20],C23H43NO6P
LPE 18:2_al,LPE 18:2_al_14.612,482.263889824438,876.7452000000001,1,,,C23H44NO7P,3.0,,M+Na-[H2O],C23H42NO6PNa
LPE 18:2_al,LPE 18:2_al_14.612,495.31905544443805,876.7452000000001,1,,,C23H44NO7P,3.0,,M+NH4,C23H48N2O7P
LPE 18:2_al,LPE 18:2_al_14.612,476.300667544438,876.7452000000001,1,,,C23H44NO7P,3.0,,M+NH4-[H2O],C23H46N2O6P
PC 18:0_18:4_al,PC 18:0_18:4_al_34.812,782.5663974,2088.6912,1,,,C44H80NO8P,3.0,,M+H,C44H81NO8P
PC 18:0_18:4_al,PC 18:0_18:4_al_34.812,804.54834208,2088.6912,1,,,C44H80NO8P,3.0,,M+Na,C44H80NO8PNa
PC 18:0_18:4_al,PC 18:0_18:4_al_34.812,764.5558341,2088.6912,1,,,C44H80NO8P,3.0,,M+H-[H20],C44H79NO7P
PC 18:0_18:4_al,PC 18:0_18:4_al_34.812,786.53777878,2088.6912,1,,,C44H80NO8P,3.0,,M+Na-[H2O],C44H78NO7PNa
PC 18:0_18:4_al,PC 18:0_18:4_al_34.812,799.5929444,2088.6912,1,,,C44H80NO8P,3.0,,M+NH4,C44H84N2O8P
PC 18:0_18:4_al,PC 18:0_18:4_al_34.812,780.5745565000001,2088.6912,1,,,C44H80NO8P,3.0,,M+NH4-[H2O],C44H82N2O7P
TG 16:1_18:0_18:3_al,TG 16:1_18:0_18:3_al_40.336,855.7422228,2420.1348,1,,,C55H98O6,3.0,,M+H,C55H99O6
TG 16:1_18:0_18:3_al,TG 16:1_18:0_18:3_al_40.336,877.72416748,2420.1348,1,,,C55H98O6,3.0,,M+Na,C55H98O6Na
TG 16:1_18:0_18:3_al,TG 16:1_18:0_18:3_al_40.336,837.7316595,2420.1348,1,,,C55H98O6,3.0,,M+H-[H20],C55H97O5
TG 16:1_18:0_18:3_al,TG 16:1_18:0_18:3_al_40.336,859.7136041800001,2420.1348,1,,,C55H98O6,3.0,,M+Na-[H2O],C55H96O5Na
TG 16:1_18:0_18:3_al,TG 16:1_18:0_18:3_al_40.336,872.7687698,2420.1348,1,,,C55H98O6,3.0,,M+NH4,C55H102O6N
TG 16:1_18:0_18:3_al,TG 16:1_18:0_18:3_al_40.336,853.7503819000001,2420.1348,1,,,C55H98O6,3.0,,M+NH4-[H2O],C55H100O5N
TG 18:2_18:2_18:2_al,TG 18:2_18:2_18:2_al_39.536,879.7424649000001,2372.1816,1,,,C57H98O6,3.0,,M+H,C57H99O6
TG 18:2_18:2_18:2_al,TG 18:2_18:2_18:2_al_39.536,901.72440958,2372.1816,1,,,C57H98O6,3.0,,M+Na,C57H98O6Na
TG 18:2_18:2_18:2_al,TG 18:2_18:2_18:2_al_39.536,861.7319016,2372.1816,1,,,C57H98O6,3.0,,M+H-[H20],C57H97O5
TG 18:2_18:2_18:2_al,TG 18:2_18:2_18:2_al_39.536,883.7138462800001,2372.1816,1,,,C57H98O6,3.0,,M+Na-[H2O],C57H96O5Na
TG 18:2_18:2_18:2_al,TG 18:2_18:2_18:2_al_39.536,896.7690119,2372.1816,1,,,C57H98O6,3.0,,M+NH4,C57H102O6N
TG 18:2_18:2_18:2_al,TG 18:2_18:2_18:2_al_39.536,877.7506240000001,2372.1816,1,,,C57H98O6,3.0,,M+NH4-[H2O],C57H100O5N
PC 21:0_18:1_al,PC 21:0_18:1_al_37.708,830.6628400000001,2262.501,1,,,C47H92NO8P,3.0,,M+H,C47H93NO8P
PC 21:0_18:1_al,PC 21:0_18:1_al_37.708,852.64478468,2262.501,1,,,C47H92NO8P,3.0,,M+Na,C47H92NO8PNa
PC 21:0_18:1_al,PC 21:0_18:1_al_37.708,812.6522767,2262.501,1,,,C47H92NO8P,3.0,,M+H-[H20],C47H91NO7P
PC 21:0_18:1_al,PC 21:0_18:1_al_37.708,834.6342213800001,2262.501,1,,,C47H92NO8P,3.0,,M+Na-[H2O],C47H90NO7PNa
PC 21:0_18:1_al,PC 21:0_18:1_al_37.708,847.689387,2262.501,1,,,C47H92NO8P,3.0,,M+NH4,C47H96N2O8P
PC 21:0_18:1_al,PC 21:0_18:1_al_37.708,828.6709991000001,2262.501,1,,,C47H92NO8P,3.0,,M+NH4-[H2O],C47H94N2O7P
TG 16:0_16:0_18:2_al,TG 16:0_16:0_18:2_al_40.234,831.7430715,2414.0412,1,,,C53H98O6,3.0,,M+H,C53H99O6
TG 16:0_16:0_18:2_al,TG 16:0_16:0_18:2_al_40.234,853.72501618,2414.0412,1,,,C53H98O6,3.0,,M+Na,C53H98O6Na
TG 16:0_16:0_18:2_al,TG 16:0_16:0_18:2_al_40.234,813.7325082,2414.0412,1,,,C53H98O6,3.0,,M+H-[H20],C53H97O5
TG 16:0_16:0_18:2_al,TG 16:0_16:0_18:2_al_40.234,835.7144528800001,2414.0412,1,,,C53H98O6,3.0,,M+Na-[H2O],C53H96O5Na
TG 16:0_16:0_18:2_al,TG 16:0_16:0_18:2_al_40.234,848.7696185,2414.0412,1,,,C53H98O6,3.0,,M+NH4,C53H102O6N
TG 16:0_16:0_18:2_al,TG 16:0_16:0_18:2_al_40.234,829.7512306000001,2414.0412,1,,,C53H98O6,3.0,,M+NH4-[H2O],C53H100O5N
PC 16:0_22:5_al,PC 16:0_22:5_al_33.393,808.5839369,2003.6016,1,,,C46H82NO8P,3.0,,M+H,C46H83NO8P
PC 16:0_22:5_al,PC 16:0_22:5_al_33.393,830.56588158,2003.6016,1,,,C46H82NO8P,3.0,,M+Na,C46H82NO8PNa
PC 16:0_22:5_al,PC 16:0_22:5_al_33.393,790.5733736,2003.6016,1,,,C46H82NO8P,3.0,,M+H-[H20],C46H81NO7P
PC 16:0_22:5_al,PC 16:0_22:5_al_33.393,812.55531828,2003.6016,1,,,C46H82NO8P,3.0,,M+Na-[H2O],C46H80NO7PNa
PC 16:0_22:5_al,PC 16:0_22:5_al_33.393,825.6104839,2003.6016,1,,,C46H82NO8P,3.0,,M+NH4,C46H86N2O8P
PC 16:0_22:5_al,PC 16:0_22:5_al_33.393,806.5920960000001,2003.6016,1,,,C46H82NO8P,3.0,,M+NH4-[H2O],C46H84N2O7P
TG 16:0_18:0_18:1_al,TG 16:0_18:0_18:1_al_41.545,861.789478922127,2492.7024,1,,,C55H104O6,3.0,,M+H,C55H105O6
TG 16:0_18:0_18:1_al,TG 16:0_18:0_18:1_al_41.545,883.771423602127,2492.7024,1,,,C55H104O6,3.0,,M+Na,C55H104O6Na
TG 16:0_18:0_18:1_al,TG 16:0_18:0_18:1_al_41.545,843.778915622127,2492.7024,1,,,C55H104O6,3.0,,M+H-[H20],C55H103O5
TG 16:0_18:0_18:1_al,TG 16:0_18:0_18:1_al_41.545,865.7608603021271,2492.7024,1,,,C55H104O6,3.0,,M+Na-[H2O],C55H102O5Na
TG 16:0_18:0_18:1_al,TG 16:0_18:0_18:1_al_41.545,878.816025922127,2492.7024,1,,,C55H104O6,3.0,,M+NH4,C55H108O6N
TG 16:0_18:0_18:1_al,TG 16:0_18:0_18:1_al_41.545,859.7976380221271,2492.7024,1,,,C55H104O6,3.0,,M+NH4-[H2O],C55H106O5N
PC 16:0_18:2_al,PC 16:0_18:2_al_33.312,758.569126699704,1998.7290000000003,1,,,C42H80NO8P,3.0,,M+H,C42H81NO8P
PC 16:0_18:2_al,PC 16:0_18:2_al_33.312,780.551071379704,1998.7290000000003,1,,,C42H80NO8P,3.0,,M+Na,C42H80NO8PNa
PC 16:0_18:2_al,PC 16:0_18:2_al_33.312,740.558563399704,1998.7290000000003,1,,,C42H80NO8P,3.0,,M+H-[H20],C42H79NO7P
PC 16:0_18:2_al,PC 16:0_18:2_al_33.312,762.5405080797041,1998.7290000000003,1,,,C42H80NO8P,3.0,,M+Na-[H2O],C42H78NO7PNa
PC 16:0_18:2_al,PC 16:0_18:2_al_33.312,775.595673699704,1998.7290000000003,1,,,C42H80NO8P,3.0,,M+NH4,C42H84N2O8P
PC 16:0_18:2_al,PC 16:0_18:2_al_33.312,756.5772857997041,1998.7290000000003,1,,,C42H80NO8P,3.0,,M+NH4-[H2O],C42H82N2O7P
PC 18:3_20:4_al,PC 18:3_20:4_al_30.635,804.5511295758571,1838.1114,1,,,C46H78NO8P,3.0,,M+H,C46H79NO8P
PC 18:3_20:4_al,PC 18:3_20:4_al_30.635,826.5330742558571,1838.1114,1,,,C46H78NO8P,3.0,,M+Na,C46H78NO8PNa
PC 18:3_20:4_al,PC 18:3_20:4_al_30.635,786.540566275857,1838.1114,1,,,C46H78NO8P,3.0,,M+H-[H20],C46H77NO7P
PC 18:3_20:4_al,PC 18:3_20:4_al_30.635,808.5225109558571,1838.1114,1,,,C46H78NO8P,3.0,,M+Na-[H2O],C46H76NO7PNa
PC 18:3_20:4_al,PC 18:3_20:4_al_30.635,821.577676575857,1838.1114,1,,,C46H78NO8P,3.0,,M+NH4,C46H82N2O8P
PC 18:3_20:4_al,PC 18:3_20:4_al_30.635,802.5592886758571,1838.1114,1,,,C46H78NO8P,3.0,,M+NH4-[H2O],C46H80N2O7P
LPE 20:4_al,LPE 20:4_al_14.684,502.293526956215,881.0322,1,,,C25H44NO7P,3.0,,M+H,C25H45NO7P
LPE 20:4_al,LPE 20:4_al_14.684,524.275471636215,881.0322,1,,,C25H44NO7P,3.0,,M+Na,C25H44NO7PNa
LPE 20:4_al,LPE 20:4_al_14.684,484.282963656215,881.0322,1,,,C25H44NO7P,3.0,,M+H-[H20],C25H43NO6P
LPE 20:4_al,LPE 20:4_al_14.684,506.264908336215,881.0322,1,,,C25H44NO7P,3.0,,M+Na-[H2O],C25H42NO6PNa
LPE 20:4_al,LPE 20:4_al_14.684,519.320073956215,881.0322,1,,,C25H44NO7P,3.0,,M+NH4,C25H48N2O7P
LPE 20:4_al,LPE 20:4_al_14.684,500.30168605621503,881.0322,1,,,C25H44NO7P,3.0,,M+NH4-[H2O],C25H46N2O6P
LPE 20:4_al,LPE 20:4_al_14.796,502.293526956215,887.7810000000001,1,,,C25H44NO7P,3.0,,M+H,C25H45NO7P
LPE 20:4_al,LPE 20:4_al_14.796,524.275471636215,887.7810000000001,1,,,C25H44NO7P,3.0,,M+Na,C25H44NO7PNa
LPE 20:4_al,LPE 20:4_al_14.796,484.282963656215,887.7810000000001,1,,,C25H44NO7P,3.0,,M+H-[H20],C25H43NO6P
LPE 20:4_al,LPE 20:4_al_14.796,506.264908336215,887.7810000000001,1,,,C25H44NO7P,3.0,,M+Na-[H2O],C25H42NO6PNa
LPE 20:4_al,LPE 20:4_al_14.796,519.320073956215,887.7810000000001,1,,,C25H44NO7P,3.0,,M+NH4,C25H48N2O7P
LPE 20:4_al,LPE 20:4_al_14.796,500.30168605621503,887.7810000000001,1,,,C25H44NO7P,3.0,,M+NH4-[H2O],C25H46N2O6P
LPE 20:4_al,LPE 20:4_al_15.880,502.293526956215,952.8294,1,,,C25H44NO7P,3.0,,M+H,C25H45NO7P
LPE 20:4_al,LPE 20:4_al_15.880,524.275471636215,952.8294,1,,,C25H44NO7P,3.0,,M+Na,C25H44NO7PNa
LPE 20:4_al,LPE 20:4_al_15.880,484.282963656215,952.8294,1,,,C25H44NO7P,3.0,,M+H-[H20],C25H43NO6P
LPE 20:4_al,LPE 20:4_al_15.880,506.264908336215,952.8294,1,,,C25H44NO7P,3.0,,M+Na-[H2O],C25H42NO6PNa
LPE 20:4_al,LPE 20:4_al_15.880,519.320073956215,952.8294,1,,,C25H44NO7P,3.0,,M+NH4,C25H48N2O7P
LPE 20:4_al,LPE 20:4_al_15.880,500.30168605621503,952.8294,1,,,C25H44NO7P,3.0,,M+NH4-[H2O],C25H46N2O6P
LPE 20:4_al,LPE 20:4_al_16.015,502.293526956215,960.9029999999999,1,,,C25H44NO7P,3.0,,M+H,C25H45NO7P
LPE 20:4_al,LPE 20:4_al_16.015,524.275471636215,960.9029999999999,1,,,C25H44NO7P,3.0,,M+Na,C25H44NO7PNa
LPE 20:4_al,LPE 20:4_al_16.015,484.282963656215,960.9029999999999,1,,,C25H44NO7P,3.0,,M+H-[H20],C25H43NO6P
LPE 20:4_al,LPE 20:4_al_16.015,506.264908336215,960.9029999999999,1,,,C25H44NO7P,3.0,,M+Na-[H2O],C25H42NO6PNa
LPE 20:4_al,LPE 20:4_al_16.015,519.320073956215,960.9029999999999,1,,,C25H44NO7P,3.0,,M+NH4,C25H48N2O7P
LPE 20:4_al,LPE 20:4_al_16.015,500.30168605621503,960.9029999999999,1,,,C25H44NO7P,3.0,,M+NH4-[H2O],C25H46N2O6P
LPE 20:4_al,LPE 20:4_al_16.144,502.293526956215,968.649,1,,,C25H44NO7P,3.0,,M+H,C25H45NO7P
LPE 20:4_al,LPE 20:4_al_16.144,524.275471636215,968.649,1,,,C25H44NO7P,3.0,,M+Na,C25H44NO7PNa
LPE 20:4_al,LPE 20:4_al_16.144,484.282963656215,968.649,1,,,C25H44NO7P,3.0,,M+H-[H20],C25H43NO6P
LPE 20:4_al,LPE 20:4_al_16.144,506.264908336215,968.649,1,,,C25H44NO7P,3.0,,M+Na-[H2O],C25H42NO6PNa
LPE 20:4_al,LPE 20:4_al_16.144,519.320073956215,968.649,1,,,C25H44NO7P,3.0,,M+NH4,C25H48N2O7P
LPE 20:4_al,LPE 20:4_al_16.144,500.30168605621503,968.649,1,,,C25H44NO7P,3.0,,M+NH4-[H2O],C25H46N2O6P
LPE 16:1_al,LPE 16:1_al_12.979,452.277288407149,778.7388,1,,,C21H42NO7P,3.0,,M+H,C21H43NO7P
LPE 16:1_al,LPE 16:1_al_12.979,474.259233087149,778.7388,1,,,C21H42NO7P,3.0,,M+Na,C21H42NO7PNa
LPE 16:1_al,LPE 16:1_al_12.979,434.266725107149,778.7388,1,,,C21H42NO7P,3.0,,M+H-[H20],C21H41NO6P
LPE 16:1_al,LPE 16:1_al_12.979,456.248669787149,778.7388,1,,,C21H42NO7P,3.0,,M+Na-[H2O],C21H40NO6PNa
LPE 16:1_al,LPE 16:1_al_12.979,469.30383540714905,778.7388,1,,,C21H42NO7P,3.0,,M+NH4,C21H46N2O7P
LPE 16:1_al,LPE 16:1_al_12.979,450.285447507149,778.7388,1,,,C21H42NO7P,3.0,,M+NH4-[H2O],C21H44N2O6P
LPE 16:1_al,LPE 16:1_al_13.153,452.277288407149,789.20265,1,,,C21H42NO7P,3.0,,M+H,C21H43NO7P
LPE 16:1_al,LPE 16:1_al_13.153,474.259233087149,789.20265,1,,,C21H42NO7P,3.0,,M+Na,C21H42NO7PNa
LPE 16:1_al,LPE 16:1_al_13.153,434.266725107149,789.20265,1,,,C21H42NO7P,3.0,,M+H-[H20],C21H41NO6P
LPE 16:1_al,LPE 16:1_al_13.153,456.248669787149,789.20265,1,,,C21H42NO7P,3.0,,M+Na-[H2O],C21H40NO6PNa
LPE 16:1_al,LPE 16:1_al_13.153,469.30383540714905,789.20265,1,,,C21H42NO7P,3.0,,M+NH4,C21H46N2O7P
LPE 16:1_al,LPE 16:1_al_13.153,450.285447507149,789.20265,1,,,C21H42NO7P,3.0,,M+NH4-[H2O],C21H44N2O6P
PS 18:0_20:4_al,PS 18:0_20:4_al_31.899,812.54302359175,1913.9223,1,,,C44H78NO10P,3.0,,M+H,C44H79NO10P
PS 18:0_20:4_al,PS 18:0_20:4_al_31.899,834.52496827175,1913.9223,1,,,C44H78NO10P,3.0,,M+Na,C44H78NO10PNa
PS 18:0_20:4_al,PS 18:0_20:4_al_31.899,794.53246029175,1913.9223,1,,,C44H78NO10P,3.0,,M+H-[H20],C44H77NO9P
PS 18:0_20:4_al,PS 18:0_20:4_al_31.899,816.5144049717501,1913.9223,1,,,C44H78NO10P,3.0,,M+Na-[H2O],C44H76NO9PNa
PS 18:0_20:4_al,PS 18:0_20:4_al_31.899,829.56957059175,1913.9223,1,,,C44H78NO10P,3.0,,M+NH4,C44H82N2O10P
PS 18:0_20:4_al,PS 18:0_20:4_al_31.899,810.5511826917501,1913.9223,1,,,C44H78NO10P,3.0,,M+NH4-[H2O],C44H80N2O9P
PG 15:0_18:1(d7)_al,PG 15:0_18:1(d7)_al_31.033,742.560568804789,1861.9769999999999,1,,,C39H68D7O10P,3.0,,M+H,C39H69D7O10P
PG 15:0_18:1(d7)_al,PG 15:0_18:1(d7)_al_31.033,764.542513484789,1861.9769999999999,1,,,C39H68D7O10P,3.0,,M+Na,C39H68D7O10PNa
PG 15:0_18:1(d7)_al,PG 15:0_18:1(d7)_al_31.033,724.5500055047889,1861.9769999999999,1,,,C39H68D7O10P,3.0,,M+H-[H20],C39H67D7O9P
PG 15:0_18:1(d7)_al,PG 15:0_18:1(d7)_al_31.033,746.531950184789,1861.9769999999999,1,,,C39H68D7O10P,3.0,,M+Na-[H2O],C39H66D7O9PNa
PG 15:0_18:1(d7)_al,PG 15:0_18:1(d7)_al_31.033,759.5871158047889,1861.9769999999999,1,,,C39H68D7O10P,3.0,,M+NH4,C39H72D7O10PN
PG 15:0_18:1(d7)_al,PG 15:0_18:1(d7)_al_31.033,740.5687279047891,1861.9769999999999,1,,,C39H68D7O10P,3.0,,M+NH4-[H2O],C39H70D7O9PN
PS 18:0_20:1_al,PS 18:0_20:1_al_35.642,818.5901694,2138.5386000000003,1,,,C44H84NO10P,3.0,,M+H,C44H85NO10P
PS 18:0_20:1_al,PS 18:0_20:1_al_35.642,840.57211408,2138.5386000000003,1,,,C44H84NO10P,3.0,,M+Na,C44H84NO10PNa
PS 18:0_20:1_al,PS 18:0_20:1_al_35.642,800.5796061,2138.5386000000003,1,,,C44H84NO10P,3.0,,M+H-[H20],C44H83NO9P
PS 18:0_20:1_al,PS 18:0_20:1_al_35.642,822.5615507800001,2138.5386000000003,1,,,C44H84NO10P,3.0,,M+Na-[H2O],C44H82NO9PNa
PS 18:0_20:1_al,PS 18:0_20:1_al_35.642,835.6167164,2138.5386000000003,1,,,C44H84NO10P,3.0,,M+NH4,C44H88N2O10P
PS 18:0_20:1_al,PS 18:0_20:1_al_35.642,816.5983285000001,2138.5386000000003,1,,,C44H84NO10P,3.0,,M+NH4-[H2O],C44H86N2O9P
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.383,482.324012425299,802.95,1,,,C23H48NO7P,3.0,,M+H,C23H49NO7P
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.383,504.305957105299,802.95,1,,,C23H48NO7P,3.0,,M+Na,C23H48NO7PNa
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.383,464.313449125299,802.95,1,,,C23H48NO7P,3.0,,M+H-[H20],C23H47NO6P
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.383,486.295393805299,802.95,1,,,C23H48NO7P,3.0,,M+Na-[H2O],C23H46NO6PNa
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.383,499.350559425299,802.95,1,,,C23H48NO7P,3.0,,M+NH4,C23H52N2O7P
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.383,480.332171525299,802.95,1,,,C23H48NO7P,3.0,,M+NH4-[H2O],C23H50N2O6P
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.271,482.324012425299,796.2714000000001,1,,,C23H48NO7P,3.0,,M+H,C23H49NO7P
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.271,504.305957105299,796.2714000000001,1,,,C23H48NO7P,3.0,,M+Na,C23H48NO7PNa
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.271,464.313449125299,796.2714000000001,1,,,C23H48NO7P,3.0,,M+H-[H20],C23H47NO6P
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.271,486.295393805299,796.2714000000001,1,,,C23H48NO7P,3.0,,M+Na-[H2O],C23H46NO6PNa
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.271,499.350559425299,796.2714000000001,1,,,C23H48NO7P,3.0,,M+NH4,C23H52N2O7P
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.271,480.332171525299,796.2714000000001,1,,,C23H48NO7P,3.0,,M+NH4-[H2O],C23H50N2O6P
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.516,482.324012425299,810.9474,1,,,C23H48NO7P,3.0,,M+H,C23H49NO7P
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.516,504.305957105299,810.9474,1,,,C23H48NO7P,3.0,,M+Na,C23H48NO7PNa
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.516,464.313449125299,810.9474,1,,,C23H48NO7P,3.0,,M+H-[H20],C23H47NO6P
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.516,486.295393805299,810.9474,1,,,C23H48NO7P,3.0,,M+Na-[H2O],C23H46NO6PNa
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.516,499.350559425299,810.9474,1,,,C23H48NO7P,3.0,,M+NH4,C23H52N2O7P
LPC 0:0/15:0_al,LPC 0:0/15:0_al_13.516,480.332171525299,810.9474,1,,,C23H48NO7P,3.0,,M+NH4-[H2O],C23H50N2O6P
LPC 0:0/20:4_al,LPC 0:0/20:4_al_14.566,544.340432181518,873.9528,1,,,C28H50NO7P,3.0,,M+H,C28H51NO7P
LPC 0:0/20:4_al,LPC 0:0/20:4_al_14.566,566.322376861518,873.9528,1,,,C28H50NO7P,3.0,,M+Na,C28H50NO7PNa
LPC 0:0/20:4_al,LPC 0:0/20:4_al_14.566,526.329868881518,873.9528,1,,,C28H50NO7P,3.0,,M+H-[H20],C28H49NO6P
LPC 0:0/20:4_al,LPC 0:0/20:4_al_14.566,548.3118135615181,873.9528,1,,,C28H50NO7P,3.0,,M+Na-[H2O],C28H48NO6PNa
LPC 0:0/20:4_al,LPC 0:0/20:4_al_14.566,561.366979181518,873.9528,1,,,C28H50NO7P,3.0,,M+NH4,C28H54N2O7P
LPC 0:0/20:4_al,LPC 0:0/20:4_al_14.566,542.3485912815181,873.9528,1,,,C28H50NO7P,3.0,,M+NH4-[H2O],C28H52N2O6P
